HC_ID,Date,date,month,day,year,proposal,status_result,text,Link,article_source_id,status_extra,From,from_name,from_latitude,from_longitude,from_adm1_code_full,from_adm1_nr,from_adm1_name,from_country_code,To,to_name,to_latitude,to_longitude,to_adm1_code_full,to_adm1_nr,to_adm1_name,to_country_code
358,12.04.22,2022-04-12,4,12,2022,Ukraine,successful,"Status: successful;  Evacauted citizens included residency from residents of cities in the Zaporizhzhya region (Polohi, Vasylivka, Berdyansk and Melitopol) see source: https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95308 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95308 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,src-118,successful,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
359,12.04.22,2022-04-12,4,12,2022,Ukraine,successful,Status: successful;   see source: https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95309 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95309 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,src-117,successful,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
360,12.04.22,2022-04-12,4,12,2022,Ukraine,proposed route/outcome unknown,Status: proposed route/outcome unknown;   see source: https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95310,https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95310,src-95,proposed route/outcome unknown,Tokmak,Tokmak,47.25554,35.70836,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
361,12.04.22,2022-04-12,4,12,2022,Ukraine,proposed route/outcome unknown,Status: proposed route/outcome unknown;   see source: https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95311,https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95311,src-96,proposed route/outcome unknown,Enerhodar,Enerhodar,47.49048,34.66199,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
362,12.04.22,2022-04-12,4,12,2022,Ukraine,successful,Status: successful;   see source: https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95312 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95312 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,src-97,successful,Severodonetsk,,48.94628,38.48624,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
363,12.04.22,2022-04-12,4,12,2022,Ukraine,successful,Status: successful;   see source: https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95313 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95313 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,src-98,successful,Lysychansk,Lysychansk,48.90421,38.44094,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
364,12.04.22,2022-04-12,4,12,2022,Ukraine,successful,Status: successful;   see source: https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95314 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95314 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,src-99,successful,Popasna,Popasna,48.63328,38.37804,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
365,12.04.22,2022-04-12,4,12,2022,Ukraine,proposed route/outcome unknown,Status: proposed route/outcome unknown;   see source: https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95315,https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95315,src-100,proposed route/outcome unknown,Hirne,Hirne,49.18302,23.7378,UA.15,15,Lviv Oblast,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
366,12.04.22,2022-04-12,4,12,2022,Ukraine,successful,Status: successful;   see source: https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95316 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,https://interfax.com/newsroom/top-stories/78104/?sphrase_id=95316 ;;; https://interfax.com/newsroom/top-stories/78148/?sphrase_id=95307,src-101,successful,Rubizhne,Rubizhne,50.1653,36.82525,UA.07,7,Kharkiv,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
372,13.04.22,2022-04-13,4,13,2022,Ukraine,successful,"Status: successful; KYIV. April 14 (Interfax-Ukraine) - A total of 1,567 civilians were evacuated in Ukraine on Wednesday, April 13, Kyrylo Tymoshenko, deputy head of the Office of Ukrainian President Volodymyr Zelensky, said in a statement on Telegram.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307,src-104,successful,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
378,14.04.22,2022-04-14,4,14,2022,Ukraine,successful,"Status: successful; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. civilians include 289 persons from Mariupol and 2,043 residents of towns in the Zaporizhzhya region (Polohi, Vasylivka, Berdyansk and Melitopol) see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-94,successful,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
379,14.04.22,2022-04-14,4,14,2022,Ukraine,successful,"Status: successful; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-105,successful,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
382,14.04.22,2022-04-14,4,14,2022,Ukraine,successful,"Status: successful; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-19,successful,Severodonetsk,,48.94628,38.48624,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
383,14.04.22,2022-04-14,4,14,2022,Ukraine,successful,"Status: successful; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-19,successful,Lysychansk,Lysychansk,48.90421,38.44094,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
384,14.04.22,2022-04-14,4,14,2022,Ukraine,successful,"Status: successful; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-19,successful,Popasna,Popasna,48.63328,38.37804,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
385,14.04.22,2022-04-14,4,14,2022,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307,src-32,proposed route/outcome unknown,Hirske,Hirske,49.47095,23.79988,UA.15,15,Lviv Oblast,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
386,14.04.22,2022-04-14,4,14,2022,Ukraine,successful,"Status: successful; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said.  see source: https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307",https://interfax.com/newsroom/top-stories/78205/?sphrase_id=95307 ;;; https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307,src-19,successful,Rubizhne,Rubizhne,50.1653,36.82525,UA.07,7,Kharkiv,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
388,15.04.22,2022-04-15,4,15,2022,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false,src-20,proposed route/outcome unknown,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
389,15.04.22,2022-04-15,4,15,2022,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false,src-20,proposed route/outcome unknown,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
390,15.04.22,2022-04-15,4,15,2022,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; According to Vereshchuk, nine humanitarian corridors will open for the evacuation of civilians from cities in the Zaporizhzhya, Donetsk and Luhansk regions on Friday, April 15. ""Nine humanitarian corridors have been approved for April 15, 2022,"" Vereshchuk said. Evacuation from Mariupol, Berdyansk, Tokmak and Enerhodar to Zaporizhzhya will be conducted by private vehicles, she said. Evacuation from Sievierodonetsk, Lysychansk, Popasna, Horske and Rubizhne to Bakhmut has also been agreed upon, Vereshchuk said. ;;; Nine humanitarian corridors have been agreed for Friday. Those wanting to evacuate the cities of Mariupol, Berdyansk, Tokmak and Energodar to Zaporozhye are able to do by car, Ukraine’s deputy prime minister, Iryna Vereshchuk, announced this morning on the Telegram messaging app. (The Gaurdian).  see source: https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false",https://interfax.com/newsroom/top-stories/78253/?sphrase_id=95307 ;;; https://www.theguardian.com/world/live/2022/apr/15/russia-ukraine-war-latest-russia-says-moskva-warship-has-sunk-after-ukraine-claims-missile-strike-live?page=with:block-625998ff8f086dda4ef5da16&filterKeyEvents=false,src-20,proposed route/outcome unknown,Tokmak,Tokmak,47.25554,35.70836,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
