id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
429701,UKR-2015-1-15100-28,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-09,Filimonovdmytro""",MemoryBook,2015-07-09,Filimonovdmytro,Memorybook,2,Avdiivka town,"near the town of Avdiivka, Donetsk region",Donetsk oblast,Avdiivka city municipality,48.145278,37.745,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,1,2015-07-09T00:00:00,2015-07-09T00:00:00,1,0,0,0,1,1,1,369,
429704,UKR-2015-1-15100-29,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-09,Yakushenko""",MemoryBook,2015-07-09,Yakushenko,Memorybook,2,Novobakhmutivka village,"near the village Novobakhmutivka, Yasynuvata district, Donetsk region.",Donetsk oblast,Yasynuvata raion,48.246928,37.787528,POINT (37.787528 48.246928),199156,Ukraine,369,Europe,1,1,2015-07-09T00:00:00,2015-07-09T00:00:00,1,0,0,0,1,1,1,369,
429735,UKR-2015-1-15100-30,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-10,Solovey""",MemoryBook,2015-07-10,Solovey,Memorybook,2,Pavlopol village,near the village of Pavlopol of Donetsk region,Donetsk oblast,Novoazovsk raion,47.261884,37.783593,POINT (37.783593 47.261884),197716,Ukraine,369,Europe,1,1,2015-07-10T00:00:00,2015-07-10T00:00:00,1,0,0,0,1,1,1,369,
429738,UKR-2015-1-15100-31,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-11,Kregul""",MemoryBook,2015-07-11,Kregul,Memorybook,2,Horlivka town,"Mayorsk, Horlivka, Donetsk region",Donetsk oblast,Horlivka City municipality,48.3,38.05,POINT (38.05 48.3),199157,Ukraine,369,Europe,1,1,2015-07-11T00:00:00,2015-07-11T00:00:00,1,0,0,0,1,1,1,369,
429739,UKR-2015-1-15100-32,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-06,Malyarchuk""",MemoryBook,2015-07-06,Malyarchuk,Memorybook,5,Donets Basin Area,Unknown,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,1,2015-07-04T00:00:00,2015-07-04T00:00:00,1,0,0,0,1,1,0,369,
429754,UKR-2015-1-15101-35,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,1,"""MemoryBook,2015-07-13,Cisaruk""",MemoryBook,2015-07-13,Cisaruk,Memorybook,2,Novotoshkivske village,near the village of Novotoshkivske (Luhansk region),Luhansk oblast,Popasna raion,48.724788,38.63232,POINT (38.63232 48.724788),199878,Ukraine,369,Europe,1,1,2015-07-13T00:00:00,2015-07-13T00:00:00,1,0,0,0,1,1,1,369,
429758,UKR-2015-1-15100-33,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-14,Cvetok""",MemoryBook,2015-07-14,Cvetok,Memorybook,2,Mariupol town,"in the area of ​​Mariupol, Donetsk region",Donetsk oblast,Mariupol City municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,Europe,1,1,2015-07-14T00:00:00,2015-07-14T00:00:00,1,0,0,0,1,1,0,369,
429763,UKR-2015-1-15100-34,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-09,Shilovserg""",MemoryBook,2015-07-09,Shilovserg,Memorybook,2,Mariupol town,near the city of Mariupol,Donetsk oblast,Mariupol City municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,Europe,1,1,2015-07-09T00:00:00,2015-07-09T00:00:00,1,0,0,0,1,1,1,369,
429818,UKR-2015-1-15100-35,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-17,Shuba""",MemoryBook,2015-07-17,Shuba,Memorybook,1,Berezovoe village,in the village of Berezovo (Maryinsky district) of Donetsk region.,Donetsk oblast,Marinka City municipality,47.769334,37.582322,POINT (37.582322 47.769334),198436,Ukraine,369,Europe,1,1,2015-07-17T00:00:00,2015-07-17T00:00:00,1,0,0,0,1,1,0,369,
429820,UKR-2015-1-15100-37,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-17,Cymbota""",MemoryBook,2015-07-17,Cymbota,Memorybook,2,Avdiivka town,near the town of Avdiivka (Donetsk region),Donetsk oblast,Avdiivka city municipality,48.145278,37.745,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,1,2015-07-17T00:00:00,2015-07-17T00:00:00,1,0,0,0,1,1,1,369,
429826,UKR-2015-1-15100-38,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-17,Dovgiykost""",MemoryBook,2015-07-17,Dovgiykost,Memorybook,2,Verkhnyotoretsk village,"in the area of ​​Verkhnotoretske village, Yasynuvata district (Donetsk region)",Donetsk oblast,Yasynuvata raion,48.215063,37.879726,POINT (37.879726 48.215063),199156,Ukraine,369,Europe,1,1,2015-07-17T00:00:00,2015-07-17T00:00:00,1,0,0,0,1,1,1,369,
429829,UKR-2015-1-15100-39,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-18,Ryzhov""",MemoryBook,2015-07-18,Ryzhov,Memorybook,2,Verkhnoshyokivske village,"near Oktiabr, Novoazovsk district, Donetsk region.",Donetsk oblast,Novoazovsk raion,47.234237,37.864081,POINT (37.864081 47.234237),197716,Ukraine,369,Europe,1,1,2015-07-18T00:00:00,2015-07-18T00:00:00,1,0,0,0,1,1,1,369,
429845,UKR-2015-1-15100-40,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-20,Tomilin""",MemoryBook,2015-07-20,Tomilin,Memorybook,2,Krasnohorivka town,"near the city of Krasnohorivka (Maryinsky district, Donetsk region)",Donetsk oblast,Marinka City municipality,48.006667,37.512778,POINT (37.512778 48.006667),199156,Ukraine,369,Europe,1,1,2015-07-20T00:00:00,2015-07-20T00:00:00,1,0,0,0,1,1,1,369,
429847,UKR-2015-1-15100-41,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-20,Misko""",MemoryBook,2015-07-20,Misko,Memorybook,1,Portivske village,"in the village of Portovske (Manhush district, Donetsk region).",Donetsk oblast,Manhush raion,47.002907,37.422024,POINT (37.422024 47.002907),197715,Ukraine,369,Europe,1,1,2015-07-20T00:00:00,2015-07-20T00:00:00,1,0,0,0,1,1,1,369,
429849,UKR-2015-1-15100-42,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-21,Percev""",MemoryBook,2015-07-21,Percev,Memorybook,2,Nikolske village,"in the area of ​​Volodarskoe village, Donetsk region",Donetsk oblast,Nikolske raion,47.200123,37.319017,POINT (37.319017 47.200123),197715,Ukraine,369,Europe,1,1,2015-07-21T00:00:00,2015-07-21T00:00:00,1,0,0,0,1,1,0,369,
429850,UKR-2015-1-15100-43,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""MemoryBook,2015-07-22,Gordiychukmyk"";""MemoryBook,2015-07-22,Birukovevgen""",MemoryBook;MemoryBook,2015-07-22;2015-07-22,Gordiychukmyk;Birukovevgen,Memorybook x2,2,Avdiivka town,near the Shakhta checkpoint between the towns of Avdiivka and Yasynuvata (Donetsk region),Donetsk oblast,Avdiivka city municipality,48.145278,37.745,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,1,2015-07-22T00:00:00,2015-07-22T00:00:00,2,0,0,0,2,2,2,369,
429852,UKR-2015-1-15100-44,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-23,Savonuk""",MemoryBook,2015-07-23,Savonuk,Memorybook,5,Donets Basin Area,Unknown,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,1,2015-07-21T00:00:00,2015-07-21T00:00:00,1,0,0,0,1,1,0,369,
429891,UKR-2015-1-15100-45,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-25,Osykin""",MemoryBook,2015-07-25,Osykin,Memorybook,5,Donets Basin Area,in the area of ​​anti-terrorist operation,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,1,2015-07-25T00:00:00,2015-07-25T00:00:00,1,0,0,0,1,1,0,369,
429892,UKR-2015-1-15100-46,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-25,Marcynovsky""",MemoryBook,2015-07-25,Marcynovsky,Memorybook,2,Kodema village,"near the village of Kodema, Bakhmut district, Donetsk region",Donetsk oblast,Artemivsk raion,48.470675,38.084491,POINT (38.084491 48.470675),199157,Ukraine,369,Europe,1,1,2015-07-25T00:00:00,2015-07-25T00:00:00,1,0,0,0,1,1,1,369,
429893,UKR-2015-1-15100-47,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-25,Pustovoytov""",MemoryBook,2015-07-25,Pustovoytov,Memorybook,2,Novoselivka Persha village,"near the village Novoselivka Persha, Yasynuvata district, Donetsk region",Donetsk oblast,Yasynuvata raion,48.19606,37.52963,POINT (37.52963 48.19606),199156,Ukraine,369,Europe,1,1,2015-07-25T00:00:00,2015-07-25T00:00:00,1,0,0,0,1,1,1,369,
429894,UKR-2015-1-15100-48,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-26,Chaikovsky""",MemoryBook,2015-07-26,Chaikovsky,Memorybook,2,Marinka town,near the town of Marinka (Donetsk region),Donetsk oblast,Marinka City municipality,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,1,1,2015-07-26T00:00:00,2015-07-26T00:00:00,1,0,0,0,1,1,1,369,
429895,UKR-2015-1-15100-49,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-27,Chepigaval""",MemoryBook,2015-07-27,Chepigaval,Memorybook,2,Travneve village,"near the village Travneve, Bakhmut district, Donetsk region",Donetsk oblast,Bakhmut Raion,48.423617,38.101431,POINT (38.101431 48.423617),199157,Ukraine,369,Europe,1,1,2015-07-27T00:00:00,2015-07-27T00:00:00,1,0,0,0,1,1,1,369,
429900,UKR-2015-1-15100-50,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-28,Ignatyshinrus""",MemoryBook,2015-07-28,Ignatyshinrus,Memorybook,2,Zhelanne village,"in the area of ​​Zhelanne village, Yasynuvata district (Donetsk region)",Donetsk oblast,Yasynuvata raion,48.206809,37.443139,POINT (37.443139 48.206809),199155,Ukraine,369,Europe,1,1,2015-07-28T00:00:00,2015-07-28T00:00:00,1,0,0,0,1,1,0,369,
429903,UKR-2015-1-15101-37,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,1,"""MemoryBook,2015-07-28,Verhovodov""",MemoryBook,2015-07-28,Verhovodov,Memorybook,1,Raigorodka village,"in the village of Raigorodka, Novoaidariv district, Luhansk region",Luhansk oblast,Novoaidar raion,48.824851,39.072891,POINT (39.072891 48.824851),199879,Ukraine,369,Europe,1,1,2015-07-28T00:00:00,2015-07-28T00:00:00,1,0,0,0,1,1,0,369,
429906,UKR-2015-1-15100-51,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-29,Kovalchuk""",MemoryBook,2015-07-29,Kovalchuk,Memorybook,2,Horlivka town,near the city of Horlivka (Donetsk region),Donetsk oblast,Horlivka City municipality,48.3,38.05,POINT (38.05 48.3),199157,Ukraine,369,Europe,1,2,2015-07-22T00:00:00,2015-07-23T00:00:00,1,0,0,0,1,1,1,369,
429916,UKR-2015-1-15100-52,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""MemoryBook,2015-08-18,Yarmolukoleks"";""MemoryBook,2015-07-30,Zagorodniy""",MemoryBook;MemoryBook,2015-08-18;2015-07-30,Yarmolukoleks;Zagorodniy,Memorybook x2,2,Talakivka village,near the village of Talakivka (Donetsk region),Donetsk oblast,Mariupol City municipality,47.178212,37.722486,POINT (37.722486 47.178212),197716,Ukraine,369,Europe,1,1,2015-07-30T00:00:00,2015-07-30T00:00:00,2,0,0,0,2,2,2,369,
429921,UKR-2015-1-15101-38,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,1,"""MemoryBook,2015-07-31,Melnikserg""",MemoryBook,2015-07-31,Melnikserg,Memorybook,2,Bilovodsk town,"near the village of Belovodsk, Luhansk region",Luhansk oblast,Bilovodsk Raion,49.207408,39.584722,POINT (39.584722 49.207408),200600,Ukraine,369,Europe,1,1,2015-07-31T00:00:00,2015-07-31T00:00:00,1,0,0,0,1,1,1,369,
429923,UKR-2015-1-15100-53,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-31,Marinenko""",MemoryBook,2015-07-31,Marinenko,Memorybook,2,Zhelanne village,"near the village of Zhelanne, Yasynuvata district, Donetsk region",Donetsk oblast,Yasynuvata raion,48.206809,37.443139,POINT (37.443139 48.206809),199155,Ukraine,369,Europe,1,1,2015-07-31T00:00:00,2015-07-31T00:00:00,1,0,0,0,1,1,1,369,
429928,UKR-2015-1-15100-54,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-31,Batyr""",MemoryBook,2015-07-31,Batyr,Memorybook,2,Avdiivka town,near the city of Avdiivka (Donetsk region),Donetsk oblast,Avdiivka city municipality,48.145278,37.745,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,1,2015-07-31T00:00:00,2015-07-31T00:00:00,1,0,0,0,1,1,0,369,
429929,UKR-2015-1-15100-55,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-31,Dmitriev""",MemoryBook,2015-07-31,Dmitriev,Memorybook,1,Pisky village,in the village of Pisky (Yasnynuvata district) near Donetsk,Donetsk oblast,Yasynuvata raion,48.06087,37.681397,POINT (37.681397 48.06087),199156,Ukraine,369,Europe,1,1,2015-07-23T00:00:00,2015-07-23T00:00:00,1,0,0,0,1,1,1,369,
429932,UKR-2015-1-15100-56,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-07-31,Matyash""",MemoryBook,2015-07-31,Matyash,Memorybook,1,Pisky village,in the village of Pisky (Yasynuvata district) near Donetsk,Donetsk oblast,Yasynuvata raion,48.06087,37.681397,POINT (37.681397 48.06087),199156,Ukraine,369,Europe,1,1,2015-07-31T00:00:00,2015-07-31T00:00:00,1,0,0,0,1,1,1,369,
429942,UKR-2015-1-15100-57,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-08-01,Pogonchuk""",MemoryBook,2015-08-01,Pogonchuk,Memorybook,2,Kostiantynivka town,near the city of Kostiantynivka (Donetsk region),Donetsk oblast,Kostiantynivka raion,48.533333,37.716667,POINT (37.716667 48.533333),199876,Ukraine,369,Europe,1,1,2015-08-01T00:00:00,2015-08-01T00:00:00,1,0,0,0,1,1,1,369,
429943,UKR-2015-1-15100-58,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-08-01,Krivous""",MemoryBook,2015-08-01,Krivous,Memorybook,2,Marinka town,near the town of Marinka (Donetsk region),Donetsk oblast,Marinka City municipality,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,1,1,2015-08-01T00:00:00,2015-08-01T00:00:00,1,0,0,0,1,1,1,369,
429990,UKR-2015-1-14210-174.2,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Reuters News,2015-08-03,Ukrainian casualties reported before peace talks"";""MemoryBook,2015-08-02,Shumeykooleks""",Reuters News;MemoryBook,2015-08-03;2015-08-02,Ukrainian casualties reported before peace talks;Shumeykooleks,"Ukrainian military spokesman Andriy Lysenko
Memorybook",2,Hladosove village,"near the village Gladosovo, Horlivka City Council, Donetsk Region",Donetsk oblast,Horlivka City municipality,48.431027,38.070087,POINT (38.070087 48.431027),199157,Ukraine,369,Europe,1,2,2015-08-02T00:00:00,2015-08-03T00:00:00,1,0,0,0,1,1,1,369,
429991,UKR-2015-1-14210-174.3,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""MemoryBook,2015-08-02,Aleksandrov"";""Reuters News,2015-08-03,Ukrainian casualties reported before peace talks""",MemoryBook;Reuters News,2015-08-02;2015-08-03,Aleksandrov;Ukrainian casualties reported before peace talks,"Ukrainian military spokesman Andriy Lysenko
Memorybook",2,Marinka town,near the town of Maryinka (Donetsk region),Donetsk oblast,Marinka City municipality,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,1,1,2015-07-31T00:00:00,2015-07-31T00:00:00,1,0,0,0,1,1,1,369,
429992,UKR-2015-1-15100-59,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-08-03,Ostapchukvas""",MemoryBook,2015-08-03,Ostapchukvas,Memorybook,2,Artemivsk town,"""died while being transported to the Artemivsk City Hospital."" - probably injured nearby Artemivsk city.",Donetsk oblast,Artemivsk city municipality,48.595434,37.994085,POINT (37.994085 48.595434),199876,Ukraine,369,Europe,1,1,2015-08-03T00:00:00,2015-08-03T00:00:00,1,0,0,0,1,1,1,369,
429993,UKR-2015-1-15100-60,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-08-04,Trofimchukval""",MemoryBook,2015-08-04,Trofimchukval,Memorybook,2,Leninske village,"near the village of Leninske, 800 meters from occupied Horlivka.",Donetsk oblast,Amvrosiivka raion,47.758413,38.440508,POINT (38.440508 47.758413),198437,Ukraine,369,Europe,1,1,2015-08-04T00:00:00,2015-08-04T00:00:00,1,0,0,0,1,1,1,369,
429995,UKR-2015-1-15100-62.2,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Agence France Presse,2015-08-06,Five troops, civilian reported killed in Ukraine"";""MemoryBook,2015-08-05,Gurichev""",Agence France Presse;MemoryBook,2015-08-06;2015-08-05,"Five troops, civilian reported killed in Ukraine;Gurichev",Military spokesman Oleksandr Motuzyanyk,2,Zaitseve village,"near the village of Zaytseve (Horlivka City Council, Donetsk region)",Donetsk oblast,Horlivka City municipality,48.41955,38.032433,POINT (38.032433 48.41955),199157,Ukraine,369,Europe,1,1,2015-08-05T00:00:00,2015-08-05T00:00:00,1,0,0,0,1,1,1,369,
433253,UKR-2015-1-15100-63,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""MemoryBook,2015-08-06,Kasianenko"";""MemoryBook,2015-08-06,Kostukoleg""",MemoryBook;MemoryBook,2015-08-06;2015-08-06,Kasianenko;Kostukoleg,Memorybook x2,2,Donetsk International airport,near the Donetsk airport,Donetsk oblast,Donetsk City municipality,48.075,37.725556,POINT (37.725556 48.075),199156,Ukraine,369,Europe,1,1,2015-08-06T00:00:00,2015-08-06T00:00:00,2,0,0,0,2,2,2,369,
433254,UKR-2015-1-15100-64,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-08-06,Dudkasergey""",MemoryBook,2015-08-06,Dudkasergey,Memorybook,2,Novoekonomichne village,"in the area of ​​Novoekonomichne township, Pokrovsky district, Donetsk region",Donetsk oblast,Krasnoarmiiskyi raion,48.33436,37.326606,POINT (37.326606 48.33436),199155,Ukraine,369,Europe,1,1,2015-08-06T00:00:00,2015-08-06T00:00:00,1,0,0,0,1,1,1,369,
433264,UKR-2015-1-15100-65,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""MemoryBook,2015-08-06,Gorbachova""",MemoryBook,2015-08-06,Gorbachova,Memorybook,1,Mariupol town,in Mariupol (Donetsk region),Donetsk oblast,Mariupol City municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,Europe,1,1,2015-08-06T00:00:00,2015-08-06T00:00:00,1,0,0,0,1,1,1,369,
